DGUID,DAUID,PRUID,ERUID,leaf_tag,assignment
2021S051259170570,59170570,59,5910,crd,meshmapper-partition:yyj
2021S051259170571,59170571,59,5910,crd,meshmapper-partition:yyj
2021S051259170574,59170574,59,5910,crd,meshmapper-partition:yyj
2021S051259170575,59170575,59,5910,crd,meshmapper-partition:yyj
2021S051259170576,59170576,59,5910,crd,meshmapper-partition:yyj
2021S051259170577,59170577,59,5910,crd,meshmapper-partition:yyj
2021S051259170578,59170578,59,5910,crd,meshmapper-partition:yyj
2021S051259170579,59170579,59,5910,crd,meshmapper-partition:yyj
2021S051259170581,59170581,59,5910,crd,meshmapper-partition:yyj
2021S051259170582,59170582,59,5910,crd,meshmapper-partition:yyj
2021S051259170583,59170583,59,5910,crd,meshmapper-partition:yyj
2021S051259170584,59170584,59,5910,crd,meshmapper-partition:yyj
2021S051259170585,59170585,59,5910,crd,meshmapper-partition:yyj
2021S051259170586,59170586,59,5910,crd,meshmapper-partition:yyj
2021S051259170587,59170587,59,5910,crd,meshmapper-partition:yyj
2021S051259170588,59170588,59,5910,crd,meshmapper-partition:yyj
2021S051259170589,59170589,59,5910,crd,meshmapper-partition:yyj
2021S051259170590,59170590,59,5910,crd,meshmapper-partition:yyj
2021S051259170591,59170591,59,5910,crd,meshmapper-partition:yyj
2021S051259170592,59170592,59,5910,crd,meshmapper-partition:yyj
2021S051259170593,59170593,59,5910,crd,meshmapper-partition:yyj
2021S051259170594,59170594,59,5910,crd,meshmapper-partition:yyj
2021S051259170595,59170595,59,5910,crd,meshmapper-partition:yyj
2021S051259170596,59170596,59,5910,crd,meshmapper-partition:yyj
2021S051259170597,59170597,59,5910,crd,meshmapper-partition:yyj
2021S051259170598,59170598,59,5910,crd,meshmapper-partition:yyj
2021S051259170599,59170599,59,5910,crd,meshmapper-partition:yyj
2021S051259170600,59170600,59,5910,crd,meshmapper-partition:yyj
2021S051259170601,59170601,59,5910,crd,meshmapper-partition:yyj
2021S051259170602,59170602,59,5910,crd,meshmapper-partition:yyj
2021S051259170603,59170603,59,5910,crd,meshmapper-partition:yyj
2021S051259170604,59170604,59,5910,crd,meshmapper-partition:yyj
2021S051259170610,59170610,59,5910,crd,meshmapper-partition:yyj
2021S051259170611,59170611,59,5910,crd,meshmapper-partition:yyj
2021S051259170612,59170612,59,5910,crd,meshmapper-partition:yyj
2021S051259170613,59170613,59,5910,crd,meshmapper-partition:yyj
2021S051259170614,59170614,59,5910,crd,meshmapper-partition:yyj
2021S051259170615,59170615,59,5910,crd,meshmapper-partition:yyj
2021S051259170617,59170617,59,5910,crd,meshmapper-partition:yyj
2021S051259170619,59170619,59,5910,crd,meshmapper-partition:yyj
2021S051259170620,59170620,59,5910,crd,meshmapper-partition:yyj
2021S051259170621,59170621,59,5910,crd,meshmapper-partition:yyj
2021S051259170622,59170622,59,5910,crd,meshmapper-partition:yyj
2021S051259170624,59170624,59,5910,crd,meshmapper-partition:yyj
2021S051259170625,59170625,59,5910,crd,meshmapper-partition:yyj
2021S051259170626,59170626,59,5910,crd,meshmapper-partition:yyj
2021S051259170629,59170629,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170630,59170630,59,5910,crd,meshmapper-partition:yyj
2021S051259170631,59170631,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170632,59170632,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170633,59170633,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170634,59170634,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170635,59170635,59,5910,crd,meshmapper-partition:yyj
2021S051259170636,59170636,59,5910,crd,meshmapper-partition:yyj
2021S051259170637,59170637,59,5910,crd,meshmapper-partition:yyj
2021S051259170638,59170638,59,5910,crd,meshmapper-partition:yyj
2021S051259170639,59170639,59,5910,crd,meshmapper-partition:yyj
2021S051259170640,59170640,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170641,59170641,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170642,59170642,59,5910,crd,meshmapper-partition:yyj
2021S051259170643,59170643,59,5910,crd,meshmapper-partition:yyj
2021S051259170644,59170644,59,5910,crd,meshmapper-partition:yyj
2021S051259170645,59170645,59,5910,crd,meshmapper-partition:yyj
2021S051259170646,59170646,59,5910,crd,meshmapper-partition:yyj
2021S051259170647,59170647,59,5910,crd,meshmapper-partition:yyj
2021S051259170648,59170648,59,5910,crd,meshmapper-partition:yyj
2021S051259170649,59170649,59,5910,crd,meshmapper-partition:yyj
2021S051259170650,59170650,59,5910,crd,meshmapper-partition:yyj
2021S051259170651,59170651,59,5910,crd,meshmapper-partition:yyj
2021S051259170652,59170652,59,5910,crd,meshmapper-partition:yyj
2021S051259170653,59170653,59,5910,crd,meshmapper-partition:yyj
2021S051259170654,59170654,59,5910,crd,meshmapper-partition:yyj
2021S051259170655,59170655,59,5910,crd,meshmapper-partition:yyj
2021S051259170656,59170656,59,5910,crd,meshmapper-partition:yyj
2021S051259170659,59170659,59,5910,crd,meshmapper-partition:yyj
2021S051259170660,59170660,59,5910,crd,meshmapper-partition:yyj
2021S051259170661,59170661,59,5910,crd,meshmapper-partition:yyj
2021S051259170662,59170662,59,5910,crd,meshmapper-partition:yyj
2021S051259170663,59170663,59,5910,crd,meshmapper-partition:yyj
2021S051259170665,59170665,59,5910,crd,meshmapper-partition:yyj
2021S051259170666,59170666,59,5910,crd,meshmapper-partition:yyj
2021S051259170670,59170670,59,5910,crd,meshmapper-partition:yyj
2021S051259170671,59170671,59,5910,crd,meshmapper-partition:yyj
2021S051259170678,59170678,59,5910,crd,meshmapper-partition:yyj
2021S051259170679,59170679,59,5910,crd,meshmapper-partition:yyj
2021S051259170680,59170680,59,5910,crd,meshmapper-partition:yyj
2021S051259170681,59170681,59,5910,crd,meshmapper-partition:yyj
2021S051259170682,59170682,59,5910,crd,meshmapper-partition:yyj
2021S051259170683,59170683,59,5910,crd,meshmapper-partition:yyj
2021S051259170684,59170684,59,5910,crd,meshmapper-partition:yyj
2021S051259170685,59170685,59,5910,crd,meshmapper-partition:yyj
2021S051259170688,59170688,59,5910,crd,meshmapper-partition:yyj
2021S051259170689,59170689,59,5910,crd,meshmapper-partition:yyj
2021S051259170690,59170690,59,5910,crd,meshmapper-partition:yyj
2021S051259170691,59170691,59,5910,crd,meshmapper-partition:yyj
2021S051259170692,59170692,59,5910,crd,meshmapper-partition:yyj
2021S051259170694,59170694,59,5910,crd,meshmapper-partition:yyj
2021S051259170699,59170699,59,5910,crd,meshmapper-partition:yyj
2021S051259170700,59170700,59,5910,crd,meshmapper-partition:yyj
2021S051259170701,59170701,59,5910,crd,meshmapper-partition:yyj
2021S051259170703,59170703,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170704,59170704,59,5910,cvrd,meshmapper-partition:yyj
2021S051259170705,59170705,59,5910,crd,meshmapper-partition:yyj
2021S051259170707,59170707,59,5910,crd,meshmapper-partition:yyj
2021S051259170708,59170708,59,5910,crd,meshmapper-partition:yyj
2021S051259170709,59170709,59,5910,crd,meshmapper-partition:yyj
2021S051259170710,59170710,59,5910,crd,meshmapper-partition:yyj
2021S051259170711,59170711,59,5910,crd,meshmapper-partition:yyj
2021S051259170712,59170712,59,5910,crd,meshmapper-partition:yyj
2021S051259170713,59170713,59,5910,crd,meshmapper-partition:yyj
2021S051259170715,59170715,59,5910,crd,meshmapper-partition:yyj
2021S051259170716,59170716,59,5910,crd,meshmapper-partition:yyj
2021S051259170718,59170718,59,5910,crd,meshmapper-partition:yyj
2021S051259170719,59170719,59,5910,crd,meshmapper-partition:yyj
2021S051259170720,59170720,59,5910,crd,meshmapper-partition:yyj
2021S051259170721,59170721,59,5910,crd,meshmapper-partition:yyj
2021S051259170722,59170722,59,5910,crd,meshmapper-partition:yyj
2021S051259170723,59170723,59,5910,crd,meshmapper-partition:yyj
2021S051259170725,59170725,59,5910,crd,meshmapper-partition:yyj
2021S051259170726,59170726,59,5910,crd,meshmapper-partition:yyj
2021S051259170728,59170728,59,5910,crd,meshmapper-partition:yyj
2021S051259170729,59170729,59,5910,crd,meshmapper-partition:yyj
2021S051259170730,59170730,59,5910,crd,meshmapper-partition:yyj
2021S051259170731,59170731,59,5910,crd,meshmapper-partition:yyj
2021S051259170732,59170732,59,5910,crd,meshmapper-partition:yyj
2021S051259170733,59170733,59,5910,crd,meshmapper-partition:yyj
2021S051259170734,59170734,59,5910,crd,meshmapper-partition:yyj
2021S051259170735,59170735,59,5910,crd,meshmapper-partition:yyj
2021S051259170736,59170736,59,5910,crd,meshmapper-partition:yyj
2021S051259170738,59170738,59,5910,crd,meshmapper-partition:yyj
2021S051259170739,59170739,59,5910,crd,meshmapper-partition:yyj
2021S051259170741,59170741,59,5910,crd,meshmapper-partition:yyj
2021S051259170742,59170742,59,5910,crd,meshmapper-partition:yyj
2021S051259170743,59170743,59,5910,crd,meshmapper-partition:yyj
2021S051259170744,59170744,59,5910,crd,meshmapper-partition:yyj
2021S051259170746,59170746,59,5910,crd,meshmapper-partition:yyj
2021S051259170747,59170747,59,5910,crd,meshmapper-partition:yyj
2021S051259170748,59170748,59,5910,crd,meshmapper-partition:yyj
2021S051259170749,59170749,59,5910,crd,meshmapper-partition:yyj
2021S051259170750,59170750,59,5910,crd,meshmapper-partition:yyj
2021S051259170751,59170751,59,5910,crd,meshmapper-partition:yyj
2021S051259170753,59170753,59,5910,crd,meshmapper-partition:yyj
2021S051259170754,59170754,59,5910,crd,meshmapper-partition:yyj
2021S051259170755,59170755,59,5910,crd,meshmapper-partition:yyj
2021S051259170756,59170756,59,5910,crd,meshmapper-partition:yyj
2021S051259170758,59170758,59,5910,crd,meshmapper-partition:yyj
2021S051259170759,59170759,59,5910,crd,meshmapper-partition:yyj
2021S051259170760,59170760,59,5910,crd,meshmapper-partition:yyj
2021S051259170761,59170761,59,5910,crd,meshmapper-partition:yyj
2021S051259170762,59170762,59,5910,crd,meshmapper-partition:yyj
2021S051259170763,59170763,59,5910,crd,meshmapper-partition:yyj
2021S051259170764,59170764,59,5910,crd,meshmapper-partition:yyj
2021S051259170765,59170765,59,5910,crd,meshmapper-partition:yyj
2021S051259170766,59170766,59,5910,crd,meshmapper-partition:yyj
2021S051259170768,59170768,59,5910,crd,meshmapper-partition:yyj
2021S051259170769,59170769,59,5910,crd,meshmapper-partition:yyj
2021S051259170770,59170770,59,5910,crd,meshmapper-partition:yyj
2021S051259170771,59170771,59,5910,crd,meshmapper-partition:yyj
2021S051259170772,59170772,59,5910,crd,meshmapper-partition:yyj
2021S051259170773,59170773,59,5910,crd,meshmapper-partition:yyj
2021S051259170774,59170774,59,5910,crd,meshmapper-partition:yyj
2021S051259170776,59170776,59,5910,crd,meshmapper-partition:yyj
2021S051259170777,59170777,59,5910,crd,meshmapper-partition:yyj
2021S051259170778,59170778,59,5910,crd,meshmapper-partition:yyj
2021S051259170781,59170781,59,5910,crd,meshmapper-partition:yyj
2021S051259170783,59170783,59,5910,crd,meshmapper-partition:yyj
2021S051259170784,59170784,59,5910,crd,meshmapper-partition:yyj
2021S051259170785,59170785,59,5910,crd,meshmapper-partition:yyj
2021S051259170786,59170786,59,5910,crd,meshmapper-partition:yyj
2021S051259170787,59170787,59,5910,crd,meshmapper-partition:yyj
2021S051259170789,59170789,59,5910,crd,meshmapper-partition:yyj
2021S051259170790,59170790,59,5910,crd,meshmapper-partition:yyj
2021S051259170792,59170792,59,5910,crd,meshmapper-partition:yyj
2021S051259170793,59170793,59,5910,crd,meshmapper-partition:yyj
2021S051259170795,59170795,59,5910,crd,meshmapper-partition:yyj
2021S051259170796,59170796,59,5910,crd,meshmapper-partition:yyj
2021S051259170797,59170797,59,5910,crd,meshmapper-partition:yyj
2021S051259170798,59170798,59,5910,crd,meshmapper-partition:yyj
2021S051259170801,59170801,59,5910,crd,meshmapper-partition:yyj
2021S051259170802,59170802,59,5910,crd,meshmapper-partition:yyj
2021S051259170804,59170804,59,5910,crd,meshmapper-partition:yyj
2021S051259170805,59170805,59,5910,crd,meshmapper-partition:yyj
2021S051259170806,59170806,59,5910,crd,meshmapper-partition:yyj
2021S051259170807,59170807,59,5910,crd,meshmapper-partition:yyj
2021S051259170808,59170808,59,5910,crd,meshmapper-partition:yyj
2021S051259170809,59170809,59,5910,crd,meshmapper-partition:yyj
2021S051259170810,59170810,59,5910,crd,meshmapper-partition:yyj
2021S051259170811,59170811,59,5910,crd,meshmapper-partition:yyj
2021S051259170814,59170814,59,5910,crd,meshmapper-partition:yyj
2021S051259170815,59170815,59,5910,crd,meshmapper-partition:yyj
2021S051259170816,59170816,59,5910,crd,meshmapper-partition:yyj
2021S051259170817,59170817,59,5910,crd,meshmapper-partition:yyj
2021S051259170819,59170819,59,5910,crd,meshmapper-partition:yyj
2021S051259170820,59170820,59,5910,crd,meshmapper-partition:yyj
2021S051259190152,59190152,59,5910,cvrd,meshmapper-partition:ycd
2021S051259190153,59190153,59,5910,cvrd,seed-anchor
2021S051259190154,59190154,59,5910,cvrd,meshmapper-partition:ycd
2021S051259190155,59190155,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190156,59190156,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190157,59190157,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190158,59190158,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190159,59190159,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190160,59190160,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190161,59190161,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190162,59190162,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190163,59190163,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190164,59190164,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190165,59190165,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190166,59190166,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190167,59190167,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190168,59190168,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190169,59190169,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190170,59190170,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190171,59190171,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190172,59190172,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190173,59190173,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190174,59190174,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190175,59190175,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190176,59190176,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190177,59190177,59,5910,crd,meshmapper-partition:yyj
2021S051259190178,59190178,59,5910,crd,meshmapper-partition:yyj
2021S051259190179,59190179,59,5910,crd,meshmapper-partition:yyj
2021S051259190180,59190180,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190181,59190181,59,5910,crd,meshmapper-partition:yyj
2021S051259190182,59190182,59,5910,crd,meshmapper-partition:yyj
2021S051259190183,59190183,59,5910,crd,meshmapper-partition:yyj
2021S051259190184,59190184,59,5910,crd,meshmapper-partition:yyj
2021S051259190185,59190185,59,5910,crd,meshmapper-partition:yyj
2021S051259190186,59190186,59,5910,crd,meshmapper-partition:yyj
2021S051259190187,59190187,59,5910,crd,meshmapper-partition:yyj
2021S051259190190,59190190,59,5910,crd,meshmapper-partition:yyj
2021S051259190191,59190191,59,5910,crd,meshmapper-partition:yyj
2021S051259190192,59190192,59,5910,crd,meshmapper-partition:yyj
2021S051259190193,59190193,59,5910,crd,meshmapper-partition:yyj
2021S051259190194,59190194,59,5910,crd,meshmapper-partition:yyj
2021S051259190195,59190195,59,5910,crd,meshmapper-partition:yyj
2021S051259190196,59190196,59,5910,crd,meshmapper-partition:yyj
2021S051259190197,59190197,59,5910,crd,meshmapper-partition:yyj
2021S051259190198,59190198,59,5910,crd,meshmapper-partition:yyj
2021S051259190199,59190199,59,5910,crd,meshmapper-partition:yyj
2021S051259190200,59190200,59,5910,crd,meshmapper-partition:yyj
2021S051259190201,59190201,59,5910,crd,meshmapper-partition:yyj
2021S051259190202,59190202,59,5910,crd,meshmapper-partition:yyj
2021S051259190203,59190203,59,5910,crd,meshmapper-partition:yyj
2021S051259190204,59190204,59,5910,crd,meshmapper-partition:yyj
2021S051259190205,59190205,59,5910,crd,meshmapper-partition:yyj
2021S051259190206,59190206,59,5910,crd,meshmapper-partition:yyj
2021S051259190207,59190207,59,5910,crd,meshmapper-partition:yyj
2021S051259190208,59190208,59,5910,crd,meshmapper-partition:yyj
2021S051259190209,59190209,59,5910,crd,meshmapper-partition:yyj
2021S051259190210,59190210,59,5910,crd,meshmapper-partition:yyj
2021S051259190211,59190211,59,5910,crd,meshmapper-partition:yyj
2021S051259190212,59190212,59,5910,crd,meshmapper-partition:yyj
2021S051259190215,59190215,59,5910,crd,meshmapper-partition:yyj
2021S051259190216,59190216,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190217,59190217,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190218,59190218,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190219,59190219,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190220,59190220,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190221,59190221,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190222,59190222,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190223,59190223,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190224,59190224,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190225,59190225,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190226,59190226,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190227,59190227,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190228,59190228,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190229,59190229,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190230,59190230,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190231,59190231,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190232,59190232,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190233,59190233,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190234,59190234,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190235,59190235,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190236,59190236,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190237,59190237,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190238,59190238,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190239,59190239,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190240,59190240,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190241,59190241,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190242,59190242,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190243,59190243,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190244,59190244,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190245,59190245,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190246,59190246,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190247,59190247,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190250,59190250,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190253,59190253,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190254,59190254,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190255,59190255,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190256,59190256,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190257,59190257,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190258,59190258,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190259,59190259,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190260,59190260,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190261,59190261,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190262,59190262,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190263,59190263,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190264,59190264,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190265,59190265,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190266,59190266,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190267,59190267,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190268,59190268,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190269,59190269,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190270,59190270,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190271,59190271,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190272,59190272,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190273,59190273,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190274,59190274,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190275,59190275,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190276,59190276,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190277,59190277,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190278,59190278,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190279,59190279,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190280,59190280,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190281,59190281,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190282,59190282,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190283,59190283,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190284,59190284,59,5910,rdn,meshmapper-partition:ycd
2021S051259190285,59190285,59,5910,rdn,meshmapper-partition:ycd
2021S051259190286,59190286,59,5910,rdn,meshmapper-partition:ycd
2021S051259190287,59190287,59,5910,rdn,meshmapper-partition:ycd
2021S051259190288,59190288,59,5910,rdn,meshmapper-partition:ycd
2021S051259190289,59190289,59,5910,rdn,meshmapper-partition:ycd
2021S051259190290,59190290,59,5910,rdn,meshmapper-partition:ycd
2021S051259190291,59190291,59,5910,rdn,meshmapper-partition:ycd
2021S051259190292,59190292,59,5910,rdn,meshmapper-partition:ycd
2021S051259190293,59190293,59,5910,rdn,meshmapper-partition:ycd
2021S051259190294,59190294,59,5910,rdn,meshmapper-partition:ycd
2021S051259190295,59190295,59,5910,rdn,meshmapper-partition:ycd
2021S051259190296,59190296,59,5910,rdn,meshmapper-partition:ycd
2021S051259190297,59190297,59,5910,rdn,meshmapper-partition:ycd
2021S051259190298,59190298,59,5910,rdn,meshmapper-partition:ycd
2021S051259190299,59190299,59,5910,rdn,meshmapper-partition:ycd
2021S051259190300,59190300,59,5910,rdn,meshmapper-partition:ycd
2021S051259190301,59190301,59,5910,rdn,meshmapper-partition:ycd
2021S051259190302,59190302,59,5910,rdn,meshmapper-partition:ycd
2021S051259190303,59190303,59,5910,rdn,meshmapper-partition:ycd
2021S051259190304,59190304,59,5910,rdn,meshmapper-partition:ycd
2021S051259190305,59190305,59,5910,rdn,meshmapper-partition:ycd
2021S051259190306,59190306,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190307,59190307,59,5910,rdn,meshmapper-partition:ycd
2021S051259190308,59190308,59,5910,rdn,meshmapper-partition:ycd
2021S051259190309,59190309,59,5910,rdn,meshmapper-partition:ycd
2021S051259190310,59190310,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190311,59190311,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190314,59190314,59,5910,crd,meshmapper-partition:yyj
2021S051259190315,59190315,59,5910,crd,meshmapper-partition:yyj
2021S051259190316,59190316,59,5910,crd,meshmapper-partition:yyj
2021S051259190317,59190317,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190318,59190318,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190319,59190319,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190324,59190324,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190327,59190327,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190329,59190329,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190330,59190330,59,5910,cvrd,meshmapper-partition:yyj
2021S051259190331,59190331,59,5910,cvrd,meshmapper-partition:yyj
2021S051259210208,59210208,59,5910,rdn,meshmapper-partition:ycd
2021S051259210209,59210209,59,5910,rdn,meshmapper-partition:ycd
2021S051259210210,59210210,59,5910,rdn,meshmapper-partition:ycd
2021S051259210211,59210211,59,5910,rdn,meshmapper-partition:ycd
2021S051259210212,59210212,59,5910,rdn,meshmapper-partition:ycd
2021S051259210213,59210213,59,5910,rdn,meshmapper-partition:ycd
2021S051259210214,59210214,59,5910,rdn,meshmapper-partition:ycd
2021S051259210215,59210215,59,5910,rdn,meshmapper-partition:ycd
2021S051259210216,59210216,59,5910,rdn,meshmapper-partition:ycd
2021S051259210217,59210217,59,5910,rdn,meshmapper-partition:ycd
2021S051259210218,59210218,59,5910,rdn,meshmapper-partition:ycd
2021S051259210219,59210219,59,5910,rdn,meshmapper-partition:ycd
2021S051259210220,59210220,59,5910,rdn,meshmapper-partition:ycd
2021S051259210221,59210221,59,5910,rdn,meshmapper-partition:ycd
2021S051259210222,59210222,59,5910,rdn,meshmapper-partition:ycd
2021S051259210223,59210223,59,5910,rdn,meshmapper-partition:ycd
2021S051259210224,59210224,59,5910,rdn,meshmapper-partition:ycd
2021S051259210225,59210225,59,5910,rdn,meshmapper-partition:ycd
2021S051259210226,59210226,59,5910,rdn,meshmapper-partition:ycd
2021S051259210227,59210227,59,5910,rdn,meshmapper-partition:ycd
2021S051259210228,59210228,59,5910,rdn,meshmapper-partition:ycd
2021S051259210229,59210229,59,5910,rdn,meshmapper-partition:ycd
2021S051259210230,59210230,59,5910,rdn,meshmapper-partition:ycd
2021S051259210231,59210231,59,5910,rdn,meshmapper-partition:ycd
2021S051259210232,59210232,59,5910,rdn,meshmapper-partition:ycd
2021S051259210233,59210233,59,5910,rdn,meshmapper-partition:ycd
2021S051259210234,59210234,59,5910,rdn,meshmapper-partition:ycd
2021S051259210235,59210235,59,5910,rdn,meshmapper-partition:ycd
2021S051259210236,59210236,59,5910,rdn,meshmapper-partition:ycd
2021S051259210237,59210237,59,5910,rdn,meshmapper-partition:ycd
2021S051259210238,59210238,59,5910,rdn,meshmapper-partition:ycd
2021S051259210239,59210239,59,5910,rdn,meshmapper-partition:ycd
2021S051259210240,59210240,59,5910,rdn,meshmapper-partition:ycd
2021S051259210241,59210241,59,5910,rdn,meshmapper-partition:ycd
2021S051259210242,59210242,59,5910,rdn,meshmapper-partition:ycd
2021S051259210243,59210243,59,5910,rdn,meshmapper-partition:ycd
2021S051259210249,59210249,59,5910,rdn,meshmapper-partition:ycd
2021S051259210250,59210250,59,5910,rdn,meshmapper-partition:ycd
2021S051259210251,59210251,59,5910,rdn,meshmapper-partition:ycd
2021S051259210252,59210252,59,5910,rdn,meshmapper-partition:ycd
2021S051259210253,59210253,59,5910,rdn,meshmapper-partition:ycd
2021S051259210254,59210254,59,5910,rdn,meshmapper-partition:ycd
2021S051259210255,59210255,59,5910,rdn,meshmapper-partition:ycd
2021S051259210256,59210256,59,5910,rdn,meshmapper-partition:ycd
2021S051259210257,59210257,59,5910,rdn,meshmapper-partition:ycd
2021S051259210258,59210258,59,5910,rdn,meshmapper-partition:ycd
2021S051259210259,59210259,59,5910,rdn,meshmapper-partition:ycd
2021S051259210260,59210260,59,5910,rdn,meshmapper-partition:ycd
2021S051259210261,59210261,59,5910,rdn,meshmapper-partition:ycd
2021S051259210262,59210262,59,5910,rdn,meshmapper-partition:ycd
2021S051259210263,59210263,59,5910,rdn,meshmapper-partition:ycd
2021S051259210264,59210264,59,5910,rdn,meshmapper-partition:ycd
2021S051259210265,59210265,59,5910,rdn,meshmapper-partition:ycd
2021S051259210266,59210266,59,5910,rdn,meshmapper-partition:ycd
2021S051259210267,59210267,59,5910,rdn,meshmapper-partition:ycd
2021S051259210268,59210268,59,5910,rdn,meshmapper-partition:ycd
2021S051259210269,59210269,59,5910,rdn,meshmapper-partition:ycd
